9.396142831095896097e-01 9.327104738570527465e-01 9.433812420453890901e-01 9.374283437461231605e-01 9.349433278240750766e-01 9.375016366406991875e-01 9.334307833242310171e-01 9.265590835373203049e-01 9.328234338383303292e-01 9.562355477325475972e-01
9.142093079866212557e-01 9.135389804777344080e-01 9.342331905989694762e-01 9.363743293824816627e-01 9.173217329265053177e-01 8.963038202349148387e-01 9.045399369009348156e-01 9.037171324013087981e-01 9.339433681456323910e-01 9.382727897877013445e-01
9.028634465790380537e-01 8.989413977146896162e-01 9.029272285540009824e-01 9.083842569803665112e-01 9.094636611892128464e-01 9.268307913447948465e-01 8.861851143203250958e-01 9.070719199070509386e-01 8.908899932515655928e-01 8.915577340317734079e-01
8.851947465547241878e-01 9.133182413325058313e-01 8.690713853656417687e-01 9.053359238842549894e-01 9.181146545290147509e-01 8.936965330914530270e-01 9.122227978324202180e-01 9.012720576841871667e-01 8.990559254583643245e-01 8.584849461335285481e-01
8.892724083490272102e-01 9.248854266513951705e-01 8.813371705659857058e-01 8.816292962080937157e-01 9.197339643190319824e-01 8.813905137856914429e-01 8.836470656122781264e-01 8.793041410434558891e-01 9.169422396158657396e-01 8.661754941551691456e-01
8.815600010431411393e-01 9.030896965856856085e-01 8.904506020483009543e-01 8.824943565152008063e-01 9.025437869686826486e-01 8.971187888173370872e-01 9.003823226145556413e-01 8.825339814659302062e-01 9.028525937571132420e-01 8.813816691466851427e-01
9.125313125060323660e-01 8.875639033272977318e-01 8.937532830082268731e-01 8.935445246177140532e-01 9.071603352210972915e-01 9.108731106357521590e-01 8.799578750765578716e-01 8.736711239966030718e-01 9.045086704526853483e-01 8.851766321013726513e-01
9.145394714520800328e-01 8.739934344005843014e-01 9.113420130592942980e-01 8.915324360642865598e-01 8.459823218545692303e-01 8.999377815138952519e-01 8.796188699456334303e-01 8.840735461135456053e-01 8.912442232609988357e-01 9.021497074781074099e-01
8.977202765441189003e-01 9.224404967672816813e-01 8.709467994505980526e-01 9.020686962385751073e-01 8.906732559090477785e-01 8.957557080079303624e-01 8.840197637669351405e-01 8.812616702540715385e-01 8.983550242684732456e-01 9.217335609905427107e-01
8.871899151218282098e-01 8.582245920633719827e-01 9.087032929205031140e-01 8.869797032163048156e-01 8.956309648592570838e-01 8.890152320582879186e-01 9.004697102392420494e-01 9.032713216849702631e-01 8.990129404075000163e-01 8.743909869605072105e-01
9.008092128381329777e-01 8.922316692248247749e-01 9.128418423973090334e-01 9.020943832134237228e-01 8.961839979249527355e-01 8.938415207762342440e-01 8.899482289150534298e-01 9.061181397614259669e-01 9.123629167251621208e-01 9.103917222675954601e-01
9.168642398610725719e-01 8.832744677306161307e-01 9.065051923046115734e-01 9.227168903609264117e-01 8.958702522960699799e-01 9.020403759264967736e-01 8.952799896836730609e-01 9.090502943377034573e-01 9.144338847062004616e-01 9.041952253380519666e-01
9.234422990316450974e-01 8.981144677411992960e-01 9.121334426894063263e-01 8.945231706640345282e-01 8.831319754508906161e-01 8.995828642274593667e-01 8.936433428931177536e-01 8.884482408903123796e-01 9.144682421590409893e-01 8.996161411885945647e-01
8.922985820952905600e-01 9.211554408218787238e-01 9.058376794534274135e-01 8.959693619067450321e-01 8.924409914004215461e-01 9.086097176966815292e-01 9.158390600315544638e-01 9.035147189425547509e-01 8.885102301856837581e-01 9.162843148565142926e-01
9.006204373517134876e-01 9.167794521703804822e-01 8.934281866992379584e-01 9.154606284573856279e-01 9.034002591108816205e-01 9.100481172492183024e-01 8.968105535982864307e-01 9.030404407561645197e-01 9.004188979944729443e-01 9.113191279014111190e-01
9.087070231739992066e-01 8.946146316774075125e-01 8.865837502861576569e-01 9.036732716179282088e-01 9.141755161597435730e-01 9.014204522234720018e-01 9.045456206733731852e-01 9.105994182472871845e-01 9.039781801418942386e-01 8.904074584836401129e-01
8.822050246893980985e-01 9.041226285168555421e-01 8.995848304400203554e-01 8.985269875402446260e-01 9.196102347593951842e-01 8.899205749857429515e-01 9.144098646852173440e-01 9.229706244439338514e-01 9.012291488347720092e-01 9.089037629217061598e-01
8.967705874627602824e-01 8.916304886913148930e-01 9.030797302538855487e-01 8.997534744152306807e-01 9.036660336902330171e-01 9.064173639367748558e-01 9.105922710434527501e-01 9.073118763274619081e-01 9.121267617354549273e-01 9.029254962370715232e-01
9.194657037294907687e-01 9.026348470385521239e-01 9.036501202325736282e-01 9.062176907173821183e-01 8.933029294190688585e-01 9.158766011344113833e-01 8.993267354217243659e-01 8.942599728413590521e-01 9.032429962112902277e-01 9.028426253742749541e-01
8.927808509555024141e-01 9.040393616824545786e-01 8.973666792515603285e-01 9.067357049922092349e-01 9.026583557118907919e-01 8.959192021865560740e-01 9.089908534078843250e-01 9.258285949749337496e-01 9.103370951404132772e-01 9.367114875285087461e-01
8.997581334102293660e-01 8.950722983528054399e-01 9.094530432841353429e-01 9.020955070478196003e-01 9.033672587122595354e-01 9.181377889914902335e-01 8.985237704450581564e-01 9.000008856881702712e-01 9.237314251736172821e-01 9.203313072444435639e-01
9.163907251775771368e-01 9.301091385210725759e-01 9.067605894928378873e-01 9.066795132322641448e-01 9.021488673536488534e-01 9.202775107752261263e-01 9.040545495575421642e-01 9.045220460828564679e-01 9.296139451152630739e-01 9.109957605255674107e-01
9.070040997254354975e-01 9.110134128889880722e-01 9.028136228277326980e-01 8.960876315763822708e-01 9.216118658693254195e-01 9.058640767615484535e-01 9.072834005761791776e-01 9.142909428612765455e-01 9.209161119095639059e-01 9.063802819008051070e-01
8.994603103999954108e-01 9.028225072953184327e-01 9.052729570985208474e-01 9.035202731684988109e-01 9.105346131792280140e-01 9.035468665474869487e-01 9.212944488566564560e-01 9.099769394287533508e-01 9.251421170586666687e-01 9.194781806784735334e-01
9.213612332269300875e-01 9.173860523577684889e-01 9.130934729231170444e-01 8.949073736540249513e-01 9.102238152181786335e-01 9.069313342382218091e-01 9.225658271208110328e-01 9.104967215230825861e-01 9.179435990670864465e-01 9.333350179360080379e-01
8.996669691352175979e-01 9.165829425841610645e-01 9.106927697468347738e-01 9.092752383509630221e-01 9.069850182713911080e-01 9.095816026947783905e-01 9.185362644588052072e-01 9.029246231940946110e-01 9.288763524345713396e-01 9.163221198889940355e-01
9.204075127912555443e-01 9.155053298206786705e-01 9.154857335481103586e-01 9.266649932750338214e-01 9.168826943997893109e-01 9.193266885593290860e-01 9.041318362961856536e-01 9.258229915144702282e-01 9.219747877801766078e-01 9.144126813038707668e-01
9.093531672446490965e-01 9.164078515046789608e-01 9.175513735777294233e-01 9.154840457212781724e-01 9.201060246915379048e-01 9.046352852718144710e-01 9.252410497781269338e-01 8.981729225893161361e-01 9.150854379159744090e-01 9.213088005513976331e-01
9.035438994899804843e-01 9.049403754140223910e-01 9.117258108874760625e-01 9.177973530434909710e-01 9.162185977766248435e-01 9.324812404015392353e-01 9.167678546287773012e-01 9.152211382783519422e-01 9.252232585392726749e-01 9.118587567529569116e-01
8.958273709818500574e-01 9.173822022682177613e-01 9.337236620242631568e-01 9.172023639635594749e-01 9.177774082020014879e-01 9.080682713304866205e-01 9.236062826699652506e-01 9.012216140236348760e-01 9.111616074714932179e-01 9.254475782103765980e-01
9.205583215168203770e-01 9.202095450861439430e-01 9.199567107778719999e-01 9.257253054574212658e-01 9.074911268912052575e-01 9.184236605965697686e-01 9.141002951368839557e-01 9.167902454251676270e-01 9.172694594133228296e-01 9.290674214502542272e-01
9.209453315515787608e-01 9.186678120469975450e-01 9.202647095706764091e-01 9.181390438427415868e-01 9.096360069622581035e-01 9.169231042823944300e-01 9.231856663434926391e-01 9.293075105346018105e-01 9.201092462833680985e-01 9.256630617902186220e-01
9.093652256770096143e-01 9.009169786503363753e-01 9.219120306459632763e-01 9.153033954305329623e-01 9.034292356119412171e-01 9.176389416365129392e-01 9.299773987458189728e-01 9.247314195969451589e-01 9.201860573189898362e-01 9.166064196048909762e-01
9.236793535868014215e-01 9.176776150720873382e-01 9.371777551135035411e-01 9.170186270546786256e-01 9.123456613097825629e-01 9.079307565078934550e-01 9.121103445911502572e-01 9.130970660703986441e-01 9.360281989643756129e-01 9.270427577326235680e-01
