8.082198122794513884e-01 8.062719963690162528e-01 8.076320717681487737e-01 8.080135523320393087e-01 8.709386556409435265e-01 8.731737391382345947e-01 8.718039148157125107e-01 8.729967887657069658e-01 8.631093949076298344e-01 8.629905045092929328e-01
8.026390770340954273e-01 8.033828496006130138e-01 8.022663348814798034e-01 8.006895428444489315e-01 8.183767507988358725e-01 8.175205408265261431e-01 8.183509885350507274e-01 8.158309745138500046e-01 8.918716971500598722e-01 8.916978362592875573e-01
8.198517433358389894e-01 8.193063948805980878e-01 8.175603612783720608e-01 8.194233616585265834e-01 7.965968908465875797e-01 8.066666107925698492e-01 8.022677223188789952e-01 8.021916093990913987e-01 8.433538750723069688e-01 8.502971459761522466e-01
8.195590340526721640e-01 8.203282057289749130e-01 8.200071828739771140e-01 8.203570330458505033e-01 8.664355625680630890e-01 8.667546727237495086e-01 8.656654255781078833e-01 8.662980579146568605e-01 8.445316918063111578e-01 8.457735526515901547e-01
8.247950446941275660e-01 8.250331346665232823e-01 8.263840904402894871e-01 8.295329746203788934e-01 8.494632240609319984e-01 8.506976557565018027e-01 8.514353277184726343e-01 8.490563318173554030e-01 8.094478472980948247e-01 8.085371860220958995e-01
8.237134995032492357e-01 8.249581129444142347e-01 8.223661799555583851e-01 8.213264697168839445e-01 8.325415673361243885e-01 8.329192351989566090e-01 8.338218437761201196e-01 8.315010181154984803e-01 8.168179323917861279e-01 8.159025897832468122e-01
8.284880346254204220e-01 8.283030958459791648e-01 8.314759167732418410e-01 8.284747330686621503e-01 8.523101583024773609e-01 8.517923125525072026e-01 8.513834385427039297e-01 8.535442344884622834e-01 8.096942474157599046e-01 8.079470245990049149e-01
8.340575885433457737e-01 8.363845594125387528e-01 8.357579327201118957e-01 8.335208169562161595e-01 8.545766613901009112e-01 8.538533637878165106e-01 8.492656497095185664e-01 8.536507216115279961e-01 8.498180809916151546e-01 8.483698417316336560e-01
8.426596292222798823e-01 8.422468011664379084e-01 8.426222726738900048e-01 8.431089795558619482e-01 8.438843862066708335e-01 8.428439078080668390e-01 8.438790752766219816e-01 8.432440915300114526e-01 8.271017410107247558e-01 8.283051431096861705e-01
8.357619353471278378e-01 8.390297491617295655e-01 8.362114269860759785e-01 8.378829703432125742e-01 8.317834339351142248e-01 8.321219682314687782e-01 8.317707974074407540e-01 8.317695461197610607e-01 8.163825946876565043e-01 8.128643819928843550e-01
8.443936753185304900e-01 8.420893177016717246e-01 8.415602161073232335e-01 8.403388993957802144e-01 8.246369284239353226e-01 8.190127021078416059e-01 8.226509564135379149e-01 8.192199414928893475e-01 8.386695594784271401e-01 8.413267189048081462e-01
8.380156139152269423e-01 8.371586165182326456e-01 8.408012417142646244e-01 8.377212495481132226e-01 8.224829725286383342e-01 8.244214607229346514e-01 8.272124745039373117e-01 8.250974840335661975e-01 8.257791152191200634e-01 8.293459020549206473e-01
8.409386600202741757e-01 8.416035915280661861e-01 8.414798316479923379e-01 8.402172073907774319e-01 8.188120481563795350e-01 8.185644354407034529e-01 8.210619801445049326e-01 8.207659094566415181e-01 8.351968754358208846e-01 8.350252207834600870e-01
8.411924248085521638e-01 8.422485772362129364e-01 8.414963290100802018e-01 8.438675070012728874e-01 8.272947228628563243e-01 8.228512742166514959e-01 8.255318744210560222e-01 8.257656608453405322e-01 8.146901083893628437e-01 8.129184392688125760e-01
8.350884215933085386e-01 8.383467345799224812e-01 8.350390861094317829e-01 8.384835971235603536e-01 8.137626302523968125e-01 8.117434644548134903e-01 8.138661510022231482e-01 8.154013581096567487e-01 8.384908312852860091e-01 8.407223282801056241e-01
8.430024493680908781e-01 8.423768749447546611e-01 8.397704403330796818e-01 8.437880918649249828e-01 8.240827428128550958e-01 8.259145249202695105e-01 8.253581561511009745e-01 8.240783188465887754e-01 8.399797556355003136e-01 8.451859322093696614e-01
8.452092051361340674e-01 8.445042583722370821e-01 8.477930973199158116e-01 8.464242605770830874e-01 8.508178068061394983e-01 8.521804827676878746e-01 8.513675311197902440e-01 8.489082914121727219e-01 8.418875610182454672e-01 8.391452721062102604e-01
8.489051144054740039e-01 8.457079734392378700e-01 8.475375933285569374e-01 8.476310395796173847e-01 8.417298616953138302e-01 8.445726848040887580e-01 8.441948850025908779e-01 8.429330250238769029e-01 8.528678837838084004e-01 8.539347989296838248e-01
8.523054320350961222e-01 8.533504590118626831e-01 8.531641654514131590e-01 8.547389274945980109e-01 8.305218844828088365e-01 8.285825241783821848e-01 8.263538212933810856e-01 8.299330557228256078e-01 8.335308867871288330e-01 8.334087409502138888e-01
8.517095566182580901e-01 8.529719969458514628e-01 8.533212386793369575e-01 8.513354349767667806e-01 8.558244284803018243e-01 8.559917689878158154e-01 8.544808296393001656e-01 8.583957589606979743e-01 8.518866141099296074e-01 8.535659518471495621e-01
8.509207594586096768e-01 8.519357507957251441e-01 8.534321900095839242e-01 8.516529950974439656e-01 8.432942869998948376e-01 8.451970039705093418e-01 8.443911438355823362e-01 8.429055426854384914e-01 8.499470867658570628e-01 8.490669798233910770e-01
8.520247502515281290e-01 8.533245578161580136e-01 8.497088999478809024e-01 8.502778844182555806e-01 8.485130728820815538e-01 8.493612916030847115e-01 8.479674069316726071e-01 8.488629685062923924e-01 8.596193557018522169e-01 8.562777243848743725e-01
8.513928144334348413e-01 8.535074684900850750e-01 8.530560196935175199e-01 8.539451401748627823e-01 8.535501304352217655e-01 8.531928811030198290e-01 8.540031510890312427e-01 8.539000659861386566e-01 8.567764574837065661e-01 8.589989488868408074e-01
8.515560775445144559e-01 8.526236310949024677e-01 8.505060094692610262e-01 8.521479962601312685e-01 8.449393085039861306e-01 8.439892026705259065e-01 8.452348546740964252e-01 8.464009275519522868e-01 8.708903350282489741e-01 8.688639054001424666e-01
8.554990128449786457e-01 8.549262320495892853e-01 8.535578518394542069e-01 8.535491756098045890e-01 8.369453401667829029e-01 8.374460961195012709e-01 8.364715310015687910e-01 8.370518684166010637e-01 8.830411003282697679e-01 8.813440418005673571e-01
8.511114707533019574e-01 8.543755048251542306e-01 8.532955151507245484e-01 8.512267680268109649e-01 8.466482037523844761e-01 8.480949576551459757e-01 8.502732686821400376e-01 8.477517159581389183e-01 8.792594371099138328e-01 8.790130580387642834e-01
8.557662905113458951e-01 8.545399210974190529e-01 8.559691611263899880e-01 8.551368428556069823e-01 8.443890058720834313e-01 8.444032715465302763e-01 8.447632494915245926e-01 8.454096026581764400e-01 8.413983681255318148e-01 8.423902916201675417e-01
8.549714798500973600e-01 8.573447058266379095e-01 8.575684382169977971e-01 8.558983416463999960e-01 8.602914278448736685e-01 8.596699500981495046e-01 8.602264982713585528e-01 8.604012328948438260e-01 8.493720536053104286e-01 8.536922692480194419e-01
8.588608245682599618e-01 8.607743643481819973e-01 8.571319483177203269e-01 8.607750539133744994e-01 8.610821981466467712e-01 8.608909002781325315e-01 8.614324075566867078e-01 8.633210423509399822e-01 8.572182193479285228e-01 8.600786100119699462e-01
8.539396793720851475e-01 8.576569342166378007e-01 8.581212701342542104e-01 8.568695589701507132e-01 8.604164669242849728e-01 8.590872817127251926e-01 8.600146660498052542e-01 8.612543578388317522e-01 8.527895932106928090e-01 8.524722911361231059e-01
8.604821085374024792e-01 8.579923359565645447e-01 8.595439508084462554e-01 8.596438899429580394e-01 8.562270764653184818e-01 8.576877281723678248e-01 8.571413831138832151e-01 8.564126831926998085e-01 8.541046704120872635e-01 8.503101654686761046e-01
