9.203427608203007537e-01 9.057127951982874015e-01 9.166010627516759657e-01 9.157316536621723513e-01 8.883366300822227446e-01 9.119278087953263112e-01 9.068271895017204764e-01 9.142296877259842303e-01 9.122518908354786404e-01 9.084710464292562460e-01 8.971971742440988384e-01 8.948241016507827439e-01 9.152496081988433785e-01 9.113874291775139191e-01 9.169437653653564890e-01 9.062915284315278264e-01 9.154706239799490497e-01 9.201220999127048827e-01 9.055491797250081465e-01 9.094357145228975092e-01 9.052010785116910707e-01 9.221263048853342026e-01 8.969271108388011671e-01 9.145068664066097197e-01 9.085292254630628062e-01 9.161871405421324610e-01 9.186061309693666077e-01 9.034108782962404494e-01 9.107606935525502934e-01 9.174361995584491281e-01 9.252168516139874788e-01 9.121957517239255298e-01 9.188617534804555120e-01 9.311510030999206045e-01 9.206388593351424454e-01 9.020575031747132266e-01 9.165170841759089360e-01 9.272664139582090792e-01 9.073158595892579781e-01 9.080773946942435337e-01 9.148064561499762437e-01 9.283649232082432645e-01 9.120543341015358019e-01 9.138010634869256910e-01 9.074403249036139263e-01 8.973652828554912197e-01 9.039141712665219597e-01 9.222060403167064990e-01 9.013856049591730812e-01 9.058137885767334474e-01 8.947224420281125745e-01 9.160823436473042314e-01 9.157301111148046235e-01 9.094866390192956063e-01 9.090046397128808131e-01 9.148508191416901969e-01 9.014222951304652343e-01 9.203820653958029174e-01 9.184276782092738456e-01 9.205853026882880874e-01 9.164433400247359307e-01 9.032629674259035069e-01 9.029829048043190864e-01 9.132035311943498268e-01 9.130507873110350614e-01 9.236546050947179731e-01 9.132175036091400022e-01 9.298571112383193782e-01 9.126042690504747590e-01 9.107971589266000700e-01 9.062436049794529991e-01 9.173361117210708793e-01 9.207282704504212711e-01 9.241839698601297393e-01 9.152916434455977690e-01 9.024211009936706773e-01 9.093149962231429351e-01 9.179497571292190017e-01 9.115242356303511206e-01 9.178445298612122327e-01 9.017806524482243624e-01 9.152700355015855882e-01 9.000359110246974881e-01 9.034138687515305133e-01 9.064982454075831697e-01 8.878188203877829254e-01 9.338946364731661731e-01 9.171540405055742529e-01 9.121802305638646580e-01 9.039722549722246647e-01 9.079970898954141667e-01 9.085205656737272983e-01 9.160089022709472228e-01 9.124540807337455650e-01 9.192419635910412667e-01 9.069999752608242094e-01 9.091074188194434580e-01 9.105041490917947788e-01 9.176519373801582669e-01 9.155452674829305248e-01
8.772646070648724148e-01 8.789182509661185305e-01 8.859675474650318128e-01 8.849161191393990489e-01 8.850434133426462457e-01 8.717912681354555993e-01 8.708700529642322552e-01 8.583160523245086937e-01 8.797642740552632512e-01 8.845992652950234181e-01 8.799673922213037125e-01 8.762588741218078070e-01 8.753080671132035251e-01 8.858783002290442354e-01 8.944730353284647828e-01 8.754831000158763699e-01 8.641374053262287358e-01 8.866624148680291029e-01 8.889541583857358820e-01 8.845384144857878495e-01 8.840980162993333780e-01 8.906205840295829956e-01 8.759877901588664084e-01 8.826225339396881475e-01 8.935839691443125954e-01 8.795340878279129804e-01 8.855489027226414178e-01 8.696435963712886297e-01 8.842454886144136550e-01 8.811674948576867505e-01 8.740652519111539176e-01 8.803101643065314175e-01 8.842952121689230394e-01 8.733335867702664013e-01 8.730611230734208750e-01 8.826988173607743793e-01 8.856052295353940007e-01 8.778479924454473116e-01 8.754401599716441496e-01 8.839148125872061668e-01 8.683975259915147626e-01 8.859708210018634178e-01 8.852639450027487422e-01 8.800804504901215131e-01 8.797970650273779780e-01 8.859139863833009887e-01 8.867384371390401032e-01 8.851216132483197274e-01 8.760662981094011759e-01 8.796581753989823893e-01 8.895051767104212859e-01 8.891109027782634344e-01 8.875201884730569146e-01 8.728832133698740670e-01 8.725264695624601607e-01 8.922286767355186443e-01 8.832000957282589715e-01 8.832488449605150338e-01 8.796451910483829018e-01 8.912910657328211306e-01 8.864258182393042196e-01 8.770509825591848996e-01 8.621987440253832125e-01 8.653213939005097721e-01 8.835912340366042228e-01 8.877920818409510417e-01 8.740962333735787793e-01 8.760883694734830085e-01 8.795050068263275955e-01 8.893930349829612947e-01 8.637610487397641146e-01 8.669702035144173369e-01 8.762270226850843446e-01 8.790233788522336944e-01 8.842805711498612498e-01 8.824033693387697275e-01 8.649129137316873273e-01 8.753781503578824674e-01 8.952318889190653550e-01 8.748395194164375610e-01 8.713488401092179814e-01 8.857531395666571328e-01 8.925861234863573523e-01 8.810087932825851897e-01 8.797398056173457714e-01 8.883874606838523258e-01 8.828400148625193955e-01 8.800743625923513891e-01 8.956421067510654810e-01 8.795976025853015079e-01 8.802342642378531146e-01 8.804701103477882151e-01 8.868974377918439345e-01 8.691800815802508406e-01 8.767692490331687738e-01 8.692924929929348732e-01 8.702308369240244756e-01 8.884864107262624433e-01 8.762746116094223270e-01 8.904464854972361509e-01
8.575942451266090893e-01 8.673307820058120399e-01 8.704378040019391527e-01 8.713984178598592756e-01 8.742042275269107376e-01 8.767360506929837705e-01 8.694086881863332117e-01 8.722556346828855833e-01 8.682390234900694281e-01 8.726845030752506949e-01 8.877447453337515837e-01 8.756598107686915933e-01 8.756477963087651029e-01 8.803553762457473342e-01 8.745871476518880527e-01 8.787547416507203168e-01 8.720297573371353916e-01 8.705904602362753986e-01 8.646410810089524279e-01 8.584863409488809882e-01 8.698021449814941075e-01 8.702877891426272772e-01 8.832361901277941962e-01 8.782247305067290011e-01 8.746782357507072447e-01 8.698822050048016230e-01 8.719945669140118927e-01 8.806955140854354491e-01 8.653387997218366934e-01 8.668951920086126472e-01 8.745045100919937031e-01 8.593508805771589154e-01 8.712229917061804496e-01 8.652150333967096874e-01 8.728775676308684339e-01 8.631266257759849791e-01 8.686780201910360155e-01 8.759280241076865536e-01 8.616188534369469965e-01 8.638278944458609443e-01 8.698093890545548490e-01 8.750282714945679663e-01 8.843926051122004139e-01 8.808046180488638965e-01 8.695905290620765671e-01 8.674019760698477022e-01 8.745060196582622458e-01 8.665130015510067452e-01 8.706258208344206384e-01 8.747646184636233002e-01 8.713839319820767537e-01 8.660258504949477354e-01 8.658548794623424083e-01 8.701281838575268823e-01 8.704399248352882035e-01 8.685513708151907375e-01 8.654141896927838307e-01 8.702653737169016024e-01 8.695250741807618589e-01 8.628214621359167058e-01 8.713335276136946472e-01 8.692073238321478268e-01 8.554563174716314222e-01 8.755326362932238649e-01 8.740704246458943505e-01 8.773575951838280540e-01 8.747207349194842108e-01 8.863853894609862172e-01 8.865429926537284899e-01 8.742243140099897891e-01 8.754203974889137596e-01 8.593871082633873781e-01 8.782669860990686139e-01 8.747543990287663940e-01 8.783646816756848219e-01 8.646348325766164411e-01 8.603405476634657933e-01 8.592927444703002404e-01 8.687380654665077806e-01 8.769331060245348919e-01 8.727659133142963155e-01 8.735931204385847249e-01 8.629752333587066282e-01 8.724938003388217345e-01 8.785116084669806202e-01 8.722211054966436672e-01 8.696465286998419364e-01 8.790339588525328818e-01 8.643234047279086951e-01 8.654648072866513164e-01 8.690108282167708920e-01 8.702424362921290513e-01 8.729290592135973137e-01 8.753559337970684417e-01 8.646618711193472251e-01 8.620893772624451667e-01 8.786285193772823687e-01 8.665358322774124877e-01 8.790868972144594284e-01 8.729137173616473566e-01
8.555152445460407762e-01 8.727661214599313766e-01 8.724092317238222316e-01 8.597485711001103814e-01 8.607771036543364618e-01 8.358574515804860772e-01 8.697361943808573637e-01 8.619937917954275663e-01 8.624497105081062598e-01 8.614244435810850531e-01 8.641735963821215449e-01 8.583792215409080661e-01 8.476951527715015366e-01 8.618909186522705212e-01 8.514741867804908049e-01 8.557307573171508697e-01 8.436694219303847442e-01 8.572430651934218604e-01 8.534637636579379683e-01 8.612549111914663547e-01 8.543721501889326442e-01 8.599253568034804784e-01 8.651785190747759424e-01 8.659660406572299296e-01 8.702371435774383102e-01 8.531791728672477593e-01 8.580924312589739422e-01 8.636642004219116098e-01 8.605125357565138744e-01 8.569382852253302207e-01 8.566810459135677513e-01 8.680792341028731318e-01 8.661687178731803938e-01 8.563732649451754053e-01 8.616584671205640422e-01 8.470146964647902177e-01 8.607930447600519175e-01 8.663178500474831845e-01 8.577838897423006870e-01 8.508096300898206898e-01 8.621310988352600679e-01 8.669683446239546676e-01 8.567511123215516555e-01 8.615164188639806708e-01 8.550749717888597168e-01 8.624261601240201802e-01 8.473728658433828942e-01 8.518125122179768249e-01 8.598064455359797353e-01 8.620506686519451289e-01 8.696166726449632289e-01 8.505950398549316782e-01 8.681919875236568940e-01 8.764085343519675275e-01 8.688827752184837827e-01 8.637811787408831155e-01 8.652325966290809189e-01 8.704272942122720513e-01 8.645799382735874783e-01 8.676881579389262855e-01 8.603622711502126874e-01 8.611140133307196853e-01 8.511788904852350957e-01 8.562634222342224710e-01 8.618293051315609743e-01 8.697510973319315664e-01 8.682194355135736119e-01 8.622962260183965055e-01 8.574460729805457593e-01 8.638264976224523384e-01 8.631375282872123522e-01 8.530468938401308820e-01 8.474756987753743198e-01 8.553686164176287354e-01 8.481424629851357366e-01 8.629515045947983021e-01 8.507988661190885038e-01 8.730889614735301008e-01 8.635378876724059127e-01 8.513624011561327087e-01 8.558633346989685808e-01 8.536934694579429994e-01 8.537066390137426630e-01 8.573608638549633509e-01 8.590802197016025321e-01 8.628818923133039220e-01 8.543518997906899282e-01 8.494535242903025196e-01 8.634270257596482478e-01 8.461571738569189094e-01 8.721334284689731264e-01 8.707830501081740282e-01 8.595495059526370163e-01 8.589234353544735745e-01 8.725941457292846204e-01 8.510717878149464122e-01 8.498255650953934204e-01 8.639501279254431232e-01 8.716053552431008988e-01 8.567379106798000965e-01
8.812453536453830338e-01 8.702805419215671190e-01 8.549689010355818741e-01 8.530807726043596606e-01 8.588791570657675623e-01 8.546363081777936799e-01 8.579649611783725094e-01 8.583690658675452445e-01 8.501061096169871822e-01 8.483560119847333159e-01 8.609045277052150835e-01 8.621048536578895805e-01 8.638758778069182132e-01 8.634220087571937707e-01 8.641742531108481673e-01 8.700978390134506135e-01 8.790166212197094708e-01 8.625213060015630706e-01 8.601409344468140539e-01 8.500168981726551332e-01 8.583629164737121009e-01 8.531311970352746243e-01 8.609732077017320240e-01 8.612548343737661538e-01 8.605120539693983384e-01 8.727296730188888185e-01 8.654875214511615900e-01 8.622496429783611527e-01 8.631480989308101259e-01 8.687180996731349580e-01 8.467279813950956413e-01 8.711398472570370810e-01 8.600987427357078552e-01 8.667168150068041976e-01 8.707683493053200996e-01 8.641699967741753863e-01 8.605831126769285522e-01 8.700006287996967513e-01 8.661670568068534637e-01 8.623112363722948981e-01 8.531997721360301545e-01 8.749759422731959724e-01 8.714143724071261587e-01 8.586750938678127110e-01 8.711174538027077752e-01 8.466941080745411519e-01 8.694177109639409373e-01 8.557199100500150202e-01 8.657812684616460475e-01 8.746500308658520240e-01 8.601171738410972045e-01 8.750800609830873267e-01 8.585205745683540668e-01 8.713273553775259250e-01 8.734618169974909252e-01 8.614270180737851890e-01 8.555442367344878729e-01 8.569975232082924776e-01 8.596082183169628799e-01 8.474820220970281648e-01 8.746565155024679239e-01 8.735840953240300299e-01 8.706072691163950772e-01 8.571367384761154895e-01 8.658662181760320431e-01 8.710956200012629491e-01 8.702660813746273538e-01 8.590383810541321052e-01 8.562149318701495204e-01 8.672068885270821648e-01 8.635182667329508455e-01 8.541992552402752903e-01 8.770461695717047812e-01 8.629935988028130112e-01 8.721410615700526670e-01 8.642274446077348182e-01 8.675458245889478004e-01 8.649830814251653344e-01 8.597365684044413481e-01 8.598607222814692586e-01 8.629698096040382405e-01 8.550251392930032779e-01 8.611231328570090326e-01 8.663618904511234398e-01 8.584054120179139824e-01 8.847705601274344911e-01 8.692882324925873538e-01 8.655910969439496450e-01 8.485773548077402140e-01 8.686030065996745986e-01 8.546346426157086507e-01 8.661999763672546537e-01 8.545281139667377790e-01 8.709417925611592226e-01 8.582054444649892533e-01 8.662160268931781149e-01 8.614416124182676660e-01 8.651255250118508044e-01 8.583808792903774298e-01 8.708355977474964149e-01
8.644433291191072621e-01 8.570154563257520453e-01 8.599357580678259616e-01 8.594196614196255579e-01 8.640090377700276880e-01 8.571834536872647847e-01 8.544941517274917686e-01 8.493511470664439900e-01 8.524484801919678389e-01 8.655145392855991826e-01 8.506448496739327236e-01 8.551927415720222969e-01 8.511026042208594822e-01 8.523235843290842828e-01 8.632104370962033757e-01 8.574575345304363827e-01 8.545141514847169883e-01 8.545981408023171078e-01 8.479934518142340227e-01 8.535939511306314120e-01 8.549444837411597220e-01 8.542002142319901070e-01 8.592342865832917065e-01 8.602924368745856754e-01 8.479878432939609301e-01 8.629966669084813136e-01 8.640772753273473494e-01 8.608196808897274899e-01 8.511632098712768046e-01 8.732354151565639988e-01 8.641880155061835156e-01 8.650061100093837663e-01 8.548063174083351257e-01 8.615582335578884088e-01 8.568761766270482916e-01 8.643015140286011144e-01 8.570243159101748054e-01 8.702958581942191740e-01 8.574128789044755949e-01 8.581373861231851308e-01 8.562112988698727944e-01 8.556992708738411224e-01 8.672570773814006762e-01 8.530723912803745979e-01 8.482029098280496893e-01 8.605862423763716018e-01 8.658541950730928027e-01 8.524120767055842762e-01 8.581850746541794805e-01 8.591994112985171794e-01 8.499581845239295719e-01 8.628303870654137064e-01 8.657277979001242185e-01 8.544186363390769978e-01 8.543115720620667597e-01 8.436445541190503716e-01 8.570292844786151498e-01 8.579219258111500102e-01 8.632194847868979171e-01 8.526944162018447182e-01 8.464840758382815578e-01 8.585013702643508049e-01 8.572415546882897752e-01 8.684518833277035110e-01 8.638253660370275311e-01 8.578087410486298081e-01 8.465165824729875554e-01 8.610845371793417469e-01 8.623193674055533720e-01 8.601019718683605708e-01 8.341298833567998283e-01 8.452787121117764091e-01 8.507822447880893924e-01 8.516991235818737183e-01 8.567008714841662931e-01 8.550383307807006839e-01 8.612922651959408205e-01 8.444885050824072481e-01 8.584384403905890304e-01 8.494395485074588414e-01 8.655460301762664121e-01 8.606919764508363935e-01 8.507100956852149398e-01 8.740138696651281736e-01 8.384221574208456929e-01 8.558319796014762781e-01 8.627501183772996463e-01 8.654935753223019779e-01 8.600668858988482768e-01 8.674950785820585430e-01 8.678690321445020617e-01 8.618056615921948493e-01 8.589348385597053159e-01 8.511128638349672038e-01 8.622640572996483899e-01 8.665515191799127992e-01 8.741034008776606967e-01 8.613020923731075085e-01 8.623517754856814266e-01 8.582809321623926513e-01
8.586055831904197966e-01 8.529144443191191138e-01 8.599756485176459631e-01 8.573394672861267551e-01 8.519589279542150173e-01 8.626525145928722882e-01 8.614897027861209144e-01 8.592782297581503803e-01 8.568720352676256757e-01 8.487242893011232026e-01 8.618337042806282211e-01 8.597216025209580836e-01 8.685187969428396215e-01 8.589987531491311001e-01 8.575396193569153613e-01 8.635255404043307159e-01 8.777071352669274518e-01 8.617309115712701306e-01 8.485478065534919345e-01 8.662755793156964312e-01 8.719625144891853807e-01 8.696285012013225124e-01 8.656022150783315716e-01 8.594115944813591756e-01 8.665624470535027157e-01 8.630747807767780166e-01 8.544046230775661499e-01 8.643436862303918167e-01 8.667053191613541818e-01 8.676184399739543807e-01 8.599841028125243536e-01 8.513262561371269799e-01 8.709751596867579826e-01 8.736921537920760983e-01 8.600478833789076960e-01 8.558051928418530796e-01 8.672275807457909824e-01 8.662898337325657394e-01 8.633310305694412712e-01 8.790716443740352881e-01 8.568346846254886184e-01 8.662303546713877589e-01 8.625007993082338675e-01 8.637817272431654869e-01 8.619048662795568694e-01 8.639364637509590050e-01 8.607957174865491501e-01 8.629015821113644735e-01 8.518976076630320193e-01 8.648208977918122597e-01 8.612462619756452442e-01 8.641246325225199199e-01 8.682485875968605216e-01 8.716256836105324979e-01 8.651527629460075142e-01 8.781582076934381087e-01 8.678928231342050159e-01 8.713002386974587621e-01 8.628434585323589978e-01 8.617622138753908700e-01 8.516563587171314120e-01 8.607449469868992953e-01 8.581400128922985759e-01 8.606801110769716212e-01 8.568156661528312235e-01 8.529471341416130503e-01 8.637361854646461445e-01 8.631599353965313526e-01 8.660079386762085107e-01 8.649245263132731010e-01 8.602832050382632767e-01 8.589403094335970046e-01 8.527084224950798319e-01 8.573671746412444561e-01 8.648780028631904981e-01 8.593939997344741677e-01 8.755246524621985715e-01 8.668427415545673087e-01 8.743519795110514803e-01 8.580339217648313976e-01 8.585381444493802583e-01 8.525089711688982330e-01 8.588059166710769743e-01 8.586162710263806064e-01 8.572117987889698032e-01 8.658767759419451204e-01 8.708527813793891514e-01 8.608452472904397634e-01 8.608656571332979901e-01 8.585591435675542504e-01 8.690178374123159744e-01 8.640394192255685946e-01 8.669880354776938747e-01 8.729334978963644298e-01 8.673806469426055266e-01 8.685611777850861248e-01 8.682276978796991118e-01 8.561094409975298358e-01 8.637594915969858400e-01 8.663778104385749801e-01
8.582478214287704299e-01 8.626951522175966280e-01 8.555787186511872866e-01 8.599374938628866483e-01 8.581292666267010816e-01 8.555564374327202515e-01 8.500338997728618118e-01 8.549335633110365373e-01 8.633452679761544069e-01 8.597959938568442428e-01 8.499077006553823477e-01 8.654299326915335655e-01 8.470838510351973438e-01 8.694242192712942074e-01 8.486492135684068350e-01 8.675584127935348500e-01 8.492546619884531189e-01 8.547489020582572650e-01 8.602300666841904420e-01 8.518360666107686052e-01 8.582953898839190687e-01 8.610328469123925688e-01 8.715931460643899786e-01 8.561457542817020316e-01 8.627226065863996540e-01 8.564288599269364033e-01 8.582751699363316833e-01 8.536328073698916663e-01 8.591508435203949468e-01 8.554911220475684974e-01 8.550527928145120748e-01 8.527089000474106228e-01 8.641587689737707523e-01 8.626579872626082279e-01 8.557246313791840864e-01 8.532904093851656491e-01 8.491512151230723449e-01 8.521843775124432474e-01 8.575523545440874029e-01 8.634631836878001732e-01 8.516006919728071889e-01 8.535118232197137500e-01 8.721148621684815527e-01 8.636035124926660922e-01 8.542733348357069989e-01 8.460155993153808396e-01 8.638531286161282852e-01 8.587483364579189260e-01 8.665381736087651721e-01 8.525689862823684351e-01 8.527214309432292749e-01 8.569648531678082382e-01 8.498395359540583671e-01 8.581545916116815054e-01 8.521715268107108443e-01 8.694176723341945356e-01 8.614232291792937035e-01 8.706542583981042860e-01 8.599198199945662369e-01 8.543118017409516707e-01 8.657365332756674636e-01 8.544025066737898078e-01 8.538387302540191293e-01 8.631376379818884725e-01 8.542960686440248530e-01 8.488393542485884735e-01 8.511313344767975630e-01 8.560724426504660034e-01 8.631413846595532569e-01 8.636113993323467630e-01 8.557696687486265885e-01 8.516277314807539911e-01 8.680272077120828600e-01 8.638553977855089050e-01 8.584633265475197783e-01 8.564093531610963428e-01 8.610982112905819497e-01 8.629859611267325370e-01 8.587878174580607649e-01 8.531004931370352873e-01 8.631471900921521279e-01 8.596430955522318396e-01 8.669451133449864733e-01 8.675033727122097860e-01 8.558704002543885414e-01 8.606476933311042465e-01 8.565957596840376720e-01 8.553893250931740022e-01 8.531029138164731851e-01 8.526567053475584412e-01 8.598767244534281096e-01 8.575723407655170272e-01 8.572277002858821326e-01 8.566047816100197387e-01 8.600853420404906968e-01 8.645705984695112312e-01 8.582186623820149407e-01 8.547210675892920051e-01 8.594028039434912225e-01 8.599413874314340012e-01
8.537283989636458292e-01 8.676282651080668984e-01 8.741952273037463250e-01 8.674672414620649974e-01 8.596972489555516628e-01 8.582952900305053090e-01 8.637332925099039382e-01 8.631179645865287853e-01 8.684404250926532898e-01 8.726131524741436163e-01 8.705914146957847155e-01 8.655502378905034488e-01 8.586458985419425094e-01 8.661202232977640580e-01 8.610165988547314742e-01 8.660200482089067675e-01 8.720593874408274493e-01 8.623175450243575346e-01 8.625117374141526572e-01 8.638861604336560696e-01 8.675386799685000927e-01 8.708339118647770993e-01 8.615327683826953242e-01 8.638624682903799368e-01 8.604425172435706815e-01 8.573721905388115294e-01 8.592376693204270000e-01 8.747774722276745463e-01 8.535728435283894688e-01 8.578356885763889217e-01 8.642082727810392884e-01 8.736763403038170228e-01 8.639748098682711319e-01 8.660330140452442427e-01 8.627183667866479277e-01 8.650423673524751944e-01 8.609466013390274508e-01 8.594512356692388666e-01 8.728406806537182261e-01 8.630990120296643253e-01 8.701093552343883708e-01 8.628433507723791696e-01 8.685781221573571909e-01 8.753815258379861186e-01 8.672658410518738759e-01 8.699897668274896301e-01 8.579514215942447564e-01 8.668503821781623486e-01 8.651852881630445191e-01 8.707405030832502391e-01 8.686357601670869899e-01 8.596474187356510921e-01 8.688637987216862868e-01 8.587935731171462139e-01 8.660883132418571995e-01 8.663636170439353856e-01 8.652480698656478397e-01 8.728465838465305771e-01 8.729143622456509988e-01 8.606361085289895296e-01 8.640002716971290075e-01 8.562497530112007649e-01 8.540000026662459831e-01 8.581807031879078451e-01 8.747692615718782871e-01 8.759619428200673408e-01 8.577174154030935416e-01 8.614126587809017854e-01 8.565298920522369519e-01 8.618815014062810587e-01 8.675661743576924545e-01 8.654458646223871510e-01 8.675450583712800423e-01 8.651311993715532500e-01 8.661870752380255167e-01 8.687371806481688497e-01 8.675657916985508589e-01 8.681265935330152450e-01 8.645174260259163024e-01 8.706726664930884985e-01 8.628995596700266280e-01 8.580066843177056590e-01 8.595814141193229840e-01 8.650829028926322328e-01 8.658430193183427326e-01 8.588242271476379530e-01 8.701707183181891514e-01 8.684833167447576496e-01 8.625899256388670500e-01 8.681846530861287992e-01 8.571256860753256879e-01 8.687809568205862032e-01 8.627647587677094165e-01 8.599816953806312947e-01 8.584679331314293282e-01 8.623372920452037071e-01 8.729222456328044055e-01 8.674919451449423224e-01 8.607919260333435352e-01 8.734764377015789005e-01
8.453708041214333946e-01 8.704878541441369855e-01 8.672175533963112359e-01 8.597258687760699347e-01 8.496903028824115411e-01 8.613764074414547167e-01 8.613837205584311540e-01 8.613012650835841777e-01 8.598110200665864955e-01 8.705532282097827590e-01 8.567511518360221290e-01 8.660846872122848206e-01 8.672266070845657815e-01 8.606697002596008783e-01 8.780134854155904334e-01 8.576725365401690615e-01 8.518282599413118383e-01 8.682620442866970656e-01 8.709894927052399538e-01 8.681376989586880866e-01 8.594709750222847555e-01 8.644497766773246994e-01 8.649927186840907778e-01 8.661752476064705775e-01 8.628454784886919748e-01 8.521514103029963483e-01 8.630730341514751824e-01 8.616204526809321251e-01 8.681856611080730479e-01 8.631700757956144443e-01 8.712420836723490103e-01 8.559505946556784650e-01 8.647734537250447717e-01 8.611360591860273139e-01 8.641190323690368658e-01 8.597639534336641853e-01 8.542606047047831552e-01 8.564047732394445278e-01 8.631255144865797035e-01 8.618373342415618366e-01 8.587044536380471493e-01 8.618291006721020553e-01 8.606551712669208154e-01 8.734003704950374924e-01 8.453624139258146819e-01 8.727929154270303025e-01 8.639998771063012173e-01 8.613958820432319197e-01 8.613913517076078330e-01 8.519547120627024572e-01 8.533265150955404721e-01 8.595077924712513084e-01 8.677570197968196286e-01 8.608981248126940100e-01 8.666022198277602007e-01 8.694322746761632414e-01 8.658502709140608600e-01 8.629203671329273018e-01 8.600340827061992988e-01 8.638133008011517067e-01 8.518474851861077557e-01 8.569540713245326069e-01 8.596357429291469066e-01 8.661131700126728505e-01 8.609940667399993419e-01 8.686295542058077856e-01 8.522753807501922685e-01 8.653396582531486247e-01 8.581758511673271972e-01 8.693802936395499392e-01 8.637330887346416075e-01 8.735080364324090407e-01 8.603203089713833407e-01 8.621891293513402887e-01 8.609415288052518767e-01 8.609910755643894742e-01 8.664849113370257649e-01 8.699527308123490288e-01 8.550833623440045050e-01 8.613121306968097857e-01 8.678987194146075002e-01 8.649947544728476823e-01 8.735749814567390636e-01 8.548819197487281807e-01 8.572846188227256636e-01 8.638740885731583941e-01 8.591918282983114219e-01 8.603426502803372955e-01 8.557062869155612761e-01 8.582600848373773683e-01 8.565000121689049228e-01 8.527293186874197461e-01 8.581951870871790122e-01 8.556654518018130817e-01 8.648618807310048950e-01 8.590028651401465654e-01 8.584974676093084511e-01 8.580160407701249436e-01 8.531794716178853211e-01 8.700206044214595646e-01
